pclass,survived,name,last_name,sex,age,sibsp,has_sibsp,parch,has_parch,ticket,fare,fare_group,cabin,embarked,boat,body,dest
2,0,"Gale, Mr. Shadrach",269,0,34,1,1,0,0,28664,21.0,1,,S,,,"Cornwall / Clear Creek, CO"
2,1,"Garside, Miss. Ethel",272,1,34,0,0,0,0,243880,13.0,1,,S,12,,"Brooklyn, NY"
2,0,"Gaskell, Mr. Alfred",273,0,16,0,0,0,0,239865,26.0,1,,S,,,"Liverpool / Montreal, PQ"
2,0,"Gavey, Mr. Lawrence",274,0,26,0,0,0,0,31028,10.5,1,,S,,,"Guernsey / Elizabeth, NJ"
2,0,"Gilbert, Mr. William",280,0,47,0,0,0,0,C.A. 30769,10.5,1,,S,,,Cornwall
2,0,"Giles, Mr. Edgar",281,0,21,1,1,0,0,28133,11.5,1,,S,,,"Cornwall / Camden, NJ"
2,0,"Giles, Mr. Frederick Edward",281,0,21,1,1,0,0,28134,11.5,1,,S,,,"Cornwall / Camden, NJ"
2,0,"Giles, Mr. Ralph",281,0,24,0,0,0,0,248726,13.5,1,,S,,297,"West Kensington, London"
2,0,"Gill, Mr. John William",283,0,24,0,0,0,0,233866,13.0,1,,S,,155,"Clevedon, England"
2,0,"Gillespie, Mr. William Henry",284,0,34,0,0,0,0,12233,13.0,1,,S,,,"Vancouver, BC"
2,0,"Givard, Mr. Hans Kristensen",286,0,30,0,0,0,0,250646,13.0,1,,S,,305,
2,0,"Greenberg, Mr. Samuel",296,0,52,0,0,0,0,250647,13.0,1,,S,,19,"Bronx, NY"
2,0,"Hale, Mr. Reginald",306,0,30,0,0,0,0,250653,13.0,1,,S,,75,"Auburn, NY"
2,1,"Hamalainen, Master. Viljo",307,0,0.6667,1,1,1,1,250649,14.5,1,,S,4,,"Detroit, MI"
2,1,"Hamalainen, Mrs. William (Anna)",307,1,24,0,0,2,1,250649,14.5,1,,S,4,,"Detroit, MI"
2,0,"Harbeck, Mr. William H",311,0,44,0,0,0,0,248746,13.0,1,,S,,35,"Seattle, WA / Toledo, OH"
2,1,"Harper, Miss. Annie Jessie ""Nina""",315,1,6,0,0,1,1,248727,33.0,1,,S,11,,"Denmark Hill, Surrey / Chicago"
2,0,"Harper, Rev. John",315,0,28,0,0,1,1,248727,33.0,1,,S,,,"Denmark Hill, Surrey / Chicago"
2,1,"Harris, Mr. George",317,0,62,0,0,0,0,S.W./PP 752,10.5,1,,S,15,,London
2,0,"Harris, Mr. Walter",317,0,30,0,0,0,0,W/C 14208,10.5,1,,S,,,"Walthamstow, England"
2,1,"Hart, Miss. Eva Miriam",319,1,7,0,0,2,1,F.C.C. 13529,26.25,1,,S,14,,"Ilford, Essex / Winnipeg, MB"
2,0,"Hart, Mr. Benjamin",319,0,43,1,1,1,1,F.C.C. 13529,26.25,1,,S,,,"Ilford, Essex / Winnipeg, MB"
2,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",319,1,45,1,1,1,1,F.C.C. 13529,26.25,1,,S,14,,"Ilford, Essex / Winnipeg, MB"
2,1,"Herman, Miss. Alice",335,1,24,1,1,2,1,220845,65.0,2,,S,9,,"Somerset / Bernardsville, NJ"
2,1,"Herman, Miss. Kate",335,1,24,1,1,2,1,220845,65.0,2,,S,9,,"Somerset / Bernardsville, NJ"
2,0,"Herman, Mr. Samuel",335,0,49,1,1,2,1,220845,65.0,2,,S,,,"Somerset / Bernardsville, NJ"
2,1,"Herman, Mrs. Samuel (Jane Laver)",335,1,48,1,1,2,1,220845,65.0,2,,S,9,,"Somerset / Bernardsville, NJ"
2,1,"Hewlett, Mrs. (Mary D Kingcome)",336,1,55,0,0,0,0,248706,16.0,1,,S,13,,"India / Rapid City, SD"
2,0,"Hickman, Mr. Leonard Mark",337,0,24,2,1,0,0,S.O.C. 14879,73.5,2,,S,,,"West Hampstead, London / Neepawa, MB"
2,0,"Hickman, Mr. Lewis",337,0,32,2,1,0,0,S.O.C. 14879,73.5,2,,S,,256,"West Hampstead, London / Neepawa, MB"
2,0,"Hickman, Mr. Stanley George",337,0,21,2,1,0,0,S.O.C. 14879,73.5,2,,S,,,"West Hampstead, London / Neepawa, MB"
2,0,"Hiltunen, Miss. Marta",339,1,18,1,1,1,1,250650,13.0,1,,S,,,"Kontiolahti, Finland / Detroit, MI"
2,1,"Hocking, Miss. Ellen ""Nellie""",343,1,20,2,1,1,1,29105,23.0,1,,S,4,,"Cornwall / Akron, OH"
2,0,"Hocking, Mr. Richard George",343,0,23,2,1,1,1,29104,11.5,1,,S,,,"Cornwall / Akron, OH"
2,0,"Hocking, Mr. Samuel James Metcalfe",343,0,36,0,0,0,0,242963,13.0,1,,S,,,"Devonport, England"
2,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",343,1,54,1,1,3,1,29105,23.0,1,,S,4,,"Cornwall / Akron, OH"
2,0,"Hodges, Mr. Henry Price",344,0,50,0,0,0,0,250643,13.0,1,,S,,149,Southampton
2,0,"Hold, Mr. Stephen",346,0,44,1,1,0,0,26707,26.0,1,,S,,,"England / Sacramento, CA"
2,1,"Hold, Mrs. Stephen (Annie Margaret Hill)",346,1,29,1,1,0,0,26707,26.0,1,,S,10,,"England / Sacramento, CA"
2,0,"Hood, Mr. Ambrose Jr",352,0,21,0,0,0,0,S.O.C. 14879,73.5,2,,S,,,"New Forest, England"
2,1,"Hosono, Mr. Masabumi",354,0,42,0,0,0,0,237798,13.0,1,,S,10,,"Tokyo, Japan"
2,0,"Howard, Mr. Benjamin",355,0,63,1,1,0,0,24065,26.0,1,,S,,,"Swindon, England"
2,0,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",355,1,60,1,1,0,0,24065,26.0,1,,S,,,"Swindon, England"
2,0,"Hunt, Mr. George Henry",358,0,33,0,0,0,0,SCO/W 1585,12.275,1,,S,,,"Philadelphia, PA"
2,1,"Ilett, Miss. Bertha",362,1,17,0,0,0,0,SO/C 14885,10.5,1,,S,,,Guernsey
2,0,"Jacobsohn, Mr. Sidney Samuel",368,0,42,1,1,0,0,243847,27.0,1,,S,,,London
2,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",368,1,24,2,1,1,1,243847,27.0,1,,S,12,,London
2,0,"Jarvis, Mr. John Denzil",372,0,47,0,0,0,0,237565,15.0,1,,S,,,"North Evington, England"
2,0,"Jefferys, Mr. Clifford Thomas",373,0,24,2,1,0,0,C.A. 31029,31.5,1,,S,,,"Guernsey / Elizabeth, NJ"
2,0,"Jefferys, Mr. Ernest Wilfred",373,0,22,2,1,0,0,C.A. 31029,31.5,1,,S,,,"Guernsey / Elizabeth, NJ"
2,0,"Jenkin, Mr. Stephen Curnow",374,0,32,0,0,0,0,C.A. 33111,10.5,1,,S,,,"St Ives, Cornwall / Houghton, MI"
2,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",377,1,23,0,0,0,0,SC/AH Basle 541,13.7917,1,D,C,11,,"New York, NY"
2,0,"Kantor, Mr. Sinai",391,0,34,1,1,0,0,244367,26.0,1,,S,,283,"Moscow / Bronx, NY"
2,1,"Kantor, Mrs. Sinai (Miriam Sternin)",391,1,24,1,1,0,0,244367,26.0,1,,S,12,,"Moscow / Bronx, NY"
2,0,"Karnes, Mrs. J Frank (Claire Bennett)",394,1,22,0,0,0,0,F.C.C. 13534,21.0,1,,S,,,"India / Pittsburgh, PA"
2,1,"Keane, Miss. Nora A",398,1,,0,0,0,0,226593,12.35,1,E101,Q,10,,"Harrisburg, PA"
2,0,"Keane, Mr. Daniel",398,0,35,0,0,0,0,233734,12.35,1,,Q,,,
2,1,"Kelly, Mrs. Florence ""Fannie""",401,1,45,0,0,0,0,223596,13.5,1,,S,9,,"London / New York, NY"
2,0,"Kirkland, Rev. Charles Leonard",411,0,57,0,0,0,0,219533,12.35,1,,Q,,,"Glasgow / Bangor, ME"
2,0,"Knight, Mr. Robert J",414,0,,0,0,0,0,239855,0.0,1,,S,,,Belfast
2,0,"Kvillner, Mr. Johan Henrik Johannesson",418,0,31,0,0,0,0,C.A. 18723,10.5,1,,S,,165,"Sweden / Arlington, NJ"
2,0,"Lahtinen, Mrs. William (Anna Sylfven)",420,1,26,1,1,1,1,250651,26.0,1,,S,,,"Minneapolis, MN"
2,0,"Lahtinen, Rev. William",420,0,30,1,1,1,1,250651,26.0,1,,S,,,"Minneapolis, MN"
2,0,"Lamb, Mr. John Joseph",424,0,,0,0,0,0,240261,10.7083,1,,Q,,,
2,1,"Laroche, Miss. Louise",428,1,1,1,1,2,1,SC/Paris 2123,41.5792,2,,C,14,,Paris / Haiti
2,1,"Laroche, Miss. Simonne Marie Anne Andree",428,1,3,1,1,2,1,SC/Paris 2123,41.5792,2,,C,14,,Paris / Haiti
2,0,"Laroche, Mr. Joseph Philippe Lemercier",428,0,25,1,1,2,1,SC/Paris 2123,41.5792,2,,C,,,Paris / Haiti
2,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",428,1,22,1,1,2,1,SC/Paris 2123,41.5792,2,,C,14,,Paris / Haiti
2,1,"Lehmann, Miss. Bertha",435,1,17,0,0,0,0,SC 1748,12.0,1,,C,12,,"Berne, Switzerland / Central City, IA"
2,1,"Leitch, Miss. Jessie Wills",437,1,,0,0,0,0,248727,33.0,1,,S,11,,"London / Chicago, IL"
2,1,"Lemore, Mrs. (Amelia Milley)",439,1,34,0,0,0,0,C.A. 34260,10.5,1,F33,S,14,,"Chicago, IL"
2,0,"Levy, Mr. Rene Jacques",444,0,36,0,0,0,0,SC/Paris 2163,12.875,1,D,C,,,"Montreal, PQ"
2,0,"Leyson, Mr. Robert William Norman",446,0,24,0,0,0,0,C.A. 29566,10.5,1,,S,,108,
2,0,"Lingane, Mr. John",457,0,61,0,0,0,0,235509,12.35,1,,Q,,,
2,0,"Louch, Mr. Charles Alexander",464,0,50,1,1,0,0,SC/AH 3085,26.0,1,,S,,121,"Weston-Super-Mare, Somerset"
2,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",464,1,42,1,1,0,0,SC/AH 3085,26.0,1,,S,,,"Weston-Super-Mare, Somerset"
2,0,"Mack, Mrs. (Mary)",473,1,57,0,0,0,0,S.O./P.P. 3,10.5,1,E77,S,,52,"Southampton / New York, NY"
2,0,"Malachard, Mr. Noel",483,0,,0,0,0,0,237735,15.0458,1,D,C,,,Paris
2,1,"Mallet, Master. Andre",484,0,1,0,0,2,1,S.C./PARIS 2079,37.0042,2,,C,10,,"Paris / Montreal, PQ"
2,0,"Mallet, Mr. Albert",484,0,31,1,1,1,1,S.C./PARIS 2079,37.0042,2,,C,,,"Paris / Montreal, PQ"
2,1,"Mallet, Mrs. Albert (Antoinette Magnin)",484,1,24,1,1,1,1,S.C./PARIS 2079,37.0042,2,,C,10,,"Paris / Montreal, PQ"
2,0,"Mangiavacchi, Mr. Serafino Emilio",487,0,,0,0,0,0,SC/A.3 2861,15.5792,1,,C,,,"New York, NY"
2,0,"Matthews, Mr. William John",496,0,30,0,0,0,0,28228,13.0,1,,S,,,"St Austall, Cornwall"
2,0,"Maybery, Mr. Frank Hubert",497,0,40,0,0,0,0,239059,16.0,1,,S,,,"Weston-Super-Mare / Moose Jaw, SK"
2,0,"McCrae, Mr. Arthur Gordon",503,0,32,0,0,0,0,237216,13.5,1,,S,,209,"Sydney, Australia"
2,0,"McCrie, Mr. James Matthew",504,0,30,0,0,0,0,233478,13.0,1,,S,,,"Sarnia, ON"
2,0,"McKane, Mr. Peter David",510,0,46,0,0,0,0,28403,26.0,1,,S,,,"Rochester, NY"
2,1,"Mellinger, Miss. Madeleine Violet",516,1,13,0,0,1,1,250644,19.5,1,,S,14,,"England / Bennington, VT"
2,1,"Mellinger, Mrs. (Elizabeth Anne Maidment)",516,1,41,0,0,1,1,250644,19.5,1,,S,14,,"England / Bennington, VT"
2,1,"Mellors, Mr. William John",517,0,19,0,0,0,0,SW/PP 751,10.5,1,,S,B,,"Chelsea, London"
2,0,"Meyer, Mr. August",520,0,39,0,0,0,0,248723,13.0,1,,S,,,"Harrow-on-the-Hill, Middlesex"
2,0,"Milling, Mr. Jacob Christian",524,0,48,0,0,0,0,234360,13.0,1,,S,,271,"Copenhagen, Denmark"
2,0,"Mitchell, Mr. Henry Michael",529,0,70,0,0,0,0,C.A. 24580,10.5,1,,S,,,"Guernsey / Montclair, NJ and/or Toledo, Ohio"
2,0,"Montvila, Rev. Juozas",535,0,27,0,0,0,0,211536,13.0,1,,S,,,"Worcester, MA"
2,0,"Moraweck, Dr. Ernest",539,0,54,0,0,0,0,29011,14.0,1,,S,,,"Frankfort, KY"
2,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",540,0,39,0,0,0,0,250655,26.0,1,,S,,,
2,0,"Mudd, Mr. Thomas Charles",546,0,16,0,0,0,0,S.O./P.P. 3,10.5,1,,S,,,"Halesworth, England"
2,0,"Myles, Mr. Thomas Francis",552,0,62,0,0,0,0,240276,9.6875,1,,Q,,,"Cambridge, MA"
2,0,"Nasser, Mr. Nicholas",559,0,32.5,1,1,0,0,237736,30.0708,1,,C,,43,"New York, NY"
2,1,"Nasser, Mrs. Nicholas (Adele Achem)",559,1,14,1,1,0,0,237736,30.0708,1,,C,,,"New York, NY"
2,1,"Navratil, Master. Edmond Roger",562,0,2,1,1,1,1,230080,26.0,1,F2,S,D,,"Nice, France"
2,1,"Navratil, Master. Michel M",562,0,3,1,1,1,1,230080,26.0,1,F2,S,D,,"Nice, France"
2,0,"Navratil, Mr. Michel (""Louis M Hoffman"")",562,0,36.5,0,0,2,1,230080,26.0,1,F2,S,,15,"Nice, France"
2,0,"Nesson, Mr. Israel",564,0,26,0,0,0,0,244368,13.0,1,F2,S,,,"Boston, MA"
2,0,"Nicholls, Mr. Joseph Charles",567,0,19,1,1,1,1,C.A. 33112,36.75,2,,S,,101,"Cornwall / Hancock, MI"
2,0,"Norman, Mr. Robert Douglas",575,0,28,0,0,0,0,218629,13.5,1,,S,,287,Glasgow
2,1,"Nourney, Mr. Alfred (""Baron von Drachstedt"")",577,0,20,0,0,0,0,SC/PARIS 2166,13.8625,1,D38,C,7,,"Cologne, Germany"
2,1,"Nye, Mrs. (Elizabeth Ramell)",579,1,29,0,0,0,0,C.A. 29395,10.5,1,F33,S,11,,"Folkstone, Kent / New York, NY"
2,0,"Otter, Mr. Richard",602,0,39,0,0,0,0,28213,13.0,1,,S,,,"Middleburg Heights, OH"
2,1,"Oxenham, Mr. Percy Thomas",604,0,22,0,0,0,0,W./C. 14260,10.5,1,,S,13,,"Pondersend, England / New Durham, NJ"
2,1,"Padro y Manent, Mr. Julian",605,0,,0,0,0,0,SC/PARIS 2146,13.8625,1,,C,9,,"Spain / Havana, Cuba"
2,0,"Pain, Dr. Alfred",606,0,23,0,0,0,0,244278,10.5,1,,S,,,"Hamilton, ON"
2,1,"Pallas y Castello, Mr. Emilio",607,0,29,0,0,0,0,SC/PARIS 2147,13.8583,1,,C,9,,"Spain / Havana, Cuba"
2,0,"Parker, Mr. Clifford Richard",610,0,28,0,0,0,0,SC 14888,10.5,1,,S,,,"St Andrews, Guernsey"
2,0,"Parkes, Mr. Francis ""Frank""",611,0,,0,0,0,0,239853,0.0,1,,S,,,Belfast
2,1,"Parrish, Mrs. (Lutie Davis)",613,1,50,0,0,1,1,230433,26.0,1,,S,12,,"Woodford County, KY"
2,0,"Pengelly, Mr. Frederick William",628,0,19,0,0,0,0,28665,10.5,1,,S,,,"Gunnislake, England / Butte, MT"
2,0,"Pernot, Mr. Rene",630,0,,0,0,0,0,SC/PARIS 2131,15.05,1,,C,,,
2,0,"Peruschitz, Rev. Joseph Maria",633,0,41,0,0,0,0,237393,13.0,1,,S,,,
2,1,"Phillips, Miss. Alice Frances Louisa",642,1,21,0,0,1,1,S.O./P.P. 2,21.0,1,,S,12,,"Ilfracombe, Devon"
2,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",642,1,19,0,0,0,0,250655,26.0,1,,S,11,,"Worcester, England"
2,0,"Phillips, Mr. Escott Robert",642,0,43,0,0,1,1,S.O./P.P. 2,21.0,1,,S,,,"Ilfracombe, Devon"
2,1,"Pinsky, Mrs. (Rosa)",644,1,32,0,0,0,0,234604,13.0,1,,S,9,,Russia
2,0,"Ponesell, Mr. Martin",647,0,34,0,0,0,0,250647,13.0,1,,S,,,"Denmark / New York, NY"
2,1,"Portaluppi, Mr. Emilio Ilario Giuseppe",648,0,30,0,0,0,0,C.A. 34644,12.7375,1,,C,14,,"Milford, NH"
2,0,"Pulbaum, Mr. Franz",651,0,27,0,0,0,0,SC/PARIS 2168,15.0333,1,,C,,,Paris
2,1,"Quick, Miss. Phyllis May",652,1,2,1,1,1,1,26360,26.0,1,,S,11,,"Plymouth, Devon / Detroit, MI"
2,1,"Quick, Miss. Winifred Vera",652,1,8,1,1,1,1,26360,26.0,1,,S,11,,"Plymouth, Devon / Detroit, MI"
2,1,"Quick, Mrs. Frederick Charles (Jane Richards)",652,1,33,0,0,2,1,26360,26.0,1,,S,11,,"Plymouth, Devon / Detroit, MI"
2,0,"Reeves, Mr. David",657,0,36,0,0,0,0,C.A. 17248,10.5,1,,S,,,"Brighton, Sussex"
2,0,"Renouf, Mr. Peter Henry",659,0,34,1,1,0,0,31027,21.0,1,,S,12,,"Elizabeth, NJ"
2,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",659,1,30,3,1,0,0,31027,21.0,1,,S,,,"Elizabeth, NJ"
2,1,"Reynaldo, Ms. Encarnacion",661,1,28,0,0,0,0,230434,13.0,1,,S,9,,Spain
2,0,"Richard, Mr. Emile",665,0,23,0,0,0,0,SC/PARIS 2133,15.0458,1,,C,,,"Paris / Montreal, PQ"
2,1,"Richards, Master. George Sibley",666,0,0.8333,1,1,1,1,29106,18.75,1,,S,4,,"Cornwall / Akron, OH"
2,1,"Richards, Master. William Rowe",666,0,3,1,1,1,1,29106,18.75,1,,S,4,,"Cornwall / Akron, OH"
2,1,"Richards, Mrs. Sidney (Emily Hocking)",666,1,24,2,1,3,1,29106,18.75,1,,S,4,,"Cornwall / Akron, OH"
2,1,"Ridsdale, Miss. Lucy",667,1,50,0,0,0,0,W./C. 14258,10.5,1,,S,13,,"London, England / Marietta, Ohio and Milwaukee, WI"
2,0,"Rogers, Mr. Reginald Harry",677,0,19,0,0,0,0,28004,10.5,1,,S,,,
2,1,"Rugg, Miss. Emily",690,1,21,0,0,0,0,C.A. 31026,10.5,1,,S,12,,"Guernsey / Wilmington, DE"
2,0,"Schmidt, Mr. August",713,0,26,0,0,0,0,248659,13.0,1,,S,,,"Newark, NJ"
2,0,"Sedgwick, Mr. Charles Frederick Waddington",715,0,25,0,0,0,0,244361,13.0,1,,S,,,Liverpool
2,0,"Sharp, Mr. Percival James R",718,0,27,0,0,0,0,244358,26.0,1,,S,,,"Hornsey, England"
2,1,"Shelley, Mrs. William (Imanita Parrish Hall)",722,1,25,0,0,1,1,230433,26.0,1,,S,12,,"Deer Lodge, MT"
2,1,"Silven, Miss. Lyyli Karoliina",726,1,18,0,0,2,1,250652,13.0,1,,S,16,,"Finland / Minneapolis, MN"
2,1,"Sincock, Miss. Maude",731,1,20,0,0,0,0,C.A. 33112,36.75,2,,S,11,,"Cornwall / Hancock, MI"
2,1,"Sinkkonen, Miss. Anna",732,1,30,0,0,0,0,250648,13.0,1,,S,10,,"Finland / Washington, DC"
2,0,"Sjostedt, Mr. Ernst Adolf",738,0,59,0,0,0,0,237442,13.5,1,,S,,,"Sault St Marie, ON"
2,1,"Slayter, Miss. Hilda Mary",741,1,30,0,0,0,0,234818,12.35,1,,Q,13,,"Halifax, NS"
2,0,"Slemen, Mr. Richard James",742,0,35,0,0,0,0,28206,10.5,1,,S,,,Cornwall
2,1,"Smith, Miss. Marion Elsie",747,1,40,0,0,0,0,31418,13.0,1,,S,9,,
2,0,"Sobey, Mr. Samuel James Hayden",750,0,25,0,0,0,0,C.A. 29178,13.0,1,,S,,,"Cornwall / Houghton, MI"
2,0,"Stanton, Mr. Samuel Ward",761,0,41,0,0,0,0,237734,15.0458,1,,C,,,"New York, NY"
2,0,"Stokes, Mr. Philip Joseph",766,0,25,0,0,0,0,F.C.C. 13540,10.5,1,,S,,81,"Catford, Kent / Detroit, MI"
2,0,"Swane, Mr. George",780,0,18.5,0,0,0,0,248734,13.0,1,F,S,,294,
2,0,"Sweet, Mr. George Frederick",781,0,14,0,0,0,0,220845,65.0,2,,S,,,"Somerset / Bernardsville, NJ"
2,1,"Toomey, Miss. Ellen",796,1,50,0,0,0,0,F.C.C. 13531,10.5,1,,S,9,,"Indianapolis, IN"
2,0,"Troupiansky, Mr. Moses Aaron",802,0,23,0,0,0,0,233639,13.0,1,,S,,,
2,1,"Trout, Mrs. William H (Jessie L)",803,1,28,0,0,0,0,240929,12.65,1,,S,,,"Columbus, OH"
2,1,"Troutt, Miss. Edwina Celia ""Winnie""",804,1,27,0,0,0,0,34218,10.5,1,E101,S,16,,"Bath, England / Massachusetts"
2,0,"Turpin, Mr. William John Robert",809,0,29,1,1,0,0,11668,21.0,1,,S,,,"Plymouth, England"
2,0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",809,1,27,1,1,0,0,11668,21.0,1,,S,,,"Plymouth, England"
2,0,"Veal, Mr. James",819,0,40,0,0,0,0,28221,13.0,1,,S,,,"Barre, Co Washington, VT"
2,1,"Walcroft, Miss. Nellie",824,1,31,0,0,0,0,F.C.C. 13528,21.0,1,,S,14,,"Mamaroneck, NY"
2,0,"Ware, Mr. John James",827,0,30,1,1,0,0,CA 31352,21.0,1,,S,,,"Bristol, England / New Britain, CT"
2,0,"Ware, Mr. William Jeffery",827,0,23,1,1,0,0,28666,10.5,1,,S,,,
2,1,"Ware, Mrs. John James (Florence Louise Long)",827,1,31,0,0,0,0,CA 31352,21.0,1,,S,10,,"Bristol, England / New Britain, CT"
2,0,"Watson, Mr. Ennis Hastings",829,0,,0,0,0,0,239856,0.0,1,,S,,,Belfast
2,1,"Watt, Miss. Bertha J",830,1,12,0,0,0,0,C.A. 33595,15.75,1,,S,9,,"Aberdeen / Portland, OR"
2,1,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",830,1,40,0,0,0,0,C.A. 33595,15.75,1,,S,9,,"Aberdeen / Portland, OR"
2,1,"Webber, Miss. Susan",831,1,32.5,0,0,0,0,27267,13.0,1,E101,S,12,,"England / Hartford, CT"
2,0,"Weisz, Mr. Leopold",833,0,27,1,1,0,0,228414,26.0,1,,S,,293,"Bromsgrove, England / Montreal, PQ"
2,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",833,1,29,1,1,0,0,228414,26.0,1,,S,10,,"Bromsgrove, England / Montreal, PQ"
2,1,"Wells, Master. Ralph Lester",834,0,2,1,1,1,1,29103,23.0,1,,S,14,,"Cornwall / Akron, OH"
2,1,"Wells, Miss. Joan",834,1,4,1,1,1,1,29103,23.0,1,,S,14,,"Cornwall / Akron, OH"
2,1,"Wells, Mrs. Arthur Henry (""Addie"" Dart Trevaskis)",834,1,29,0,0,2,1,29103,23.0,1,,S,14,,"Cornwall / Akron, OH"
2,1,"West, Miss. Barbara J",836,1,0.9167,1,1,2,1,C.A. 34651,27.75,1,,S,10,,"Bournmouth, England"
2,1,"West, Miss. Constance Mirium",836,1,5,1,1,2,1,C.A. 34651,27.75,1,,S,10,,"Bournmouth, England"
2,0,"West, Mr. Edwy Arthur",836,0,36,1,1,2,1,C.A. 34651,27.75,1,,S,,,"Bournmouth, England"
2,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",836,1,33,1,1,2,1,C.A. 34651,27.75,1,,S,10,,"Bournmouth, England"
2,0,"Wheadon, Mr. Edward H",838,0,66,0,0,0,0,C.A. 24579,10.5,1,,S,,,"Guernsey, England / Edgewood, RI"
2,0,"Wheeler, Mr. Edwin ""Frederick""",839,0,,0,0,0,0,SC/PARIS 2159,12.875,1,,S,,,
2,1,"Wilhelms, Mr. Charles",845,0,31,0,0,0,0,244270,13.0,1,,S,9,,"London, England"
2,1,"Williams, Mr. Charles Eugene",850,0,,0,0,0,0,244373,13.0,1,,S,14,,"Harrow, England"
2,1,"Wright, Miss. Marion",858,1,26,0,0,0,0,220844,13.5,1,,S,9,,"Yoevil, England / Cottage Grove, OR"
2,0,"Yrois, Miss. Henriette (""Mrs Harbeck"")",864,1,24,0,0,0,0,248747,13.0,1,,S,,,Paris
3,0,"Abbing, Mr. Anthony",0,0,42,0,0,0,0,C.A. 5547,7.55,1,,S,,,
3,0,"Abbott, Master. Eugene Joseph",1,0,13,0,0,2,1,C.A. 2673,20.25,1,,S,,,"East Providence, RI"
3,0,"Abbott, Mr. Rossmore Edward",1,0,16,1,1,1,1,C.A. 2673,20.25,1,,S,,190,"East Providence, RI"
3,1,"Abbott, Mrs. Stanton (Rosa Hunt)",1,1,35,1,1,1,1,C.A. 2673,20.25,1,,S,A,,"East Providence, RI"
3,1,"Abelseth, Miss. Karen Marie",2,1,16,0,0,0,0,348125,7.65,1,,S,16,,"Norway Los Angeles, CA"
3,1,"Abelseth, Mr. Olaus Jorgensen",2,0,25,0,0,0,0,348122,7.65,1,F G63,S,A,,"Perkins County, SD"
3,1,"Abrahamsson, Mr. Abraham August Johannes",4,0,20,0,0,0,0,SOTON/O2 3101284,7.925,1,,S,15,,"Taalintehdas, Finland Hoboken, NJ"
3,1,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",5,1,18,0,0,0,0,2657,7.2292,1,,C,C,,"Greensburg, PA"
3,0,"Adahl, Mr. Mauritz Nils Martin",6,0,30,0,0,0,0,C 7076,7.25,1,,S,,72,"Asarum, Sweden Brooklyn, NY"
3,0,"Adams, Mr. John",7,0,26,0,0,0,0,341826,8.05,1,,S,,103,"Bournemouth, England"
3,0,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",8,1,40,1,1,0,0,7546,9.475,1,,S,,,"Sweden Akeley, MN"
3,1,"Aks, Master. Philip Frank",9,0,0.8333,0,0,1,1,392091,9.35,1,,S,11,,"London, England Norfolk, VA"
3,1,"Aks, Mrs. Sam (Leah Rosen)",9,1,18,0,0,1,1,392091,9.35,1,,S,13,,"London, England Norfolk, VA"
3,1,"Albimona, Mr. Nassef Cassem",10,0,26,0,0,0,0,2699,18.7875,1,,C,15,,"Syria Fredericksburg, VA"
3,0,"Alexander, Mr. William",12,0,26,0,0,0,0,3474,7.8875,1,,S,,,"England Albion, NY"
3,0,"Alhomaki, Mr. Ilmari Rudolf",13,0,20,0,0,0,0,SOTON/O2 3101287,7.925,1,,S,,,"Salo, Finland Astoria, OR"
3,0,"Ali, Mr. Ahmed",14,0,24,0,0,0,0,SOTON/O.Q. 3101311,7.05,1,,S,,,
3,0,"Ali, Mr. William",14,0,25,0,0,0,0,SOTON/O.Q. 3101312,7.05,1,,S,,79,Argentina
3,0,"Allen, Mr. William Henry",15,0,35,0,0,0,0,373450,8.05,1,,S,,,"Lower Clapton, Middlesex or Erdington, Birmingham"
3,0,"Allum, Mr. Owen George",17,0,18,0,0,0,0,2223,8.3,1,,S,,259,"Windsor, England New York, NY"
3,0,"Andersen, Mr. Albert Karvin",18,0,32,0,0,0,0,C 4001,22.525,1,,S,,260,"Bergen, Norway"
3,1,"Andersen-Jensen, Miss. Carla Christine Nielsine",19,1,19,1,1,0,0,350046,7.8542,1,,S,16,,
3,0,"Andersson, Master. Sigvard Harald Elias",21,0,4,4,1,2,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
3,0,"Andersson, Miss. Ebba Iris Alfrida",21,1,6,4,1,2,1,347082,31.275,1,,S,,,"Sweden Winnipeg, MN"
